northing,easting,zone
"4786989,7","511668,8845",30
"4787041,982","516194,4054",30
,,30
"4785693,532","514787,1026",30
"4787211,665","510882,6908",30
"4785908,621","514571,5549",30
,,30
"4786305,228","514302,3044",30
"4787515,775","512751,7969",30
"4785264,096","515422,6375",30
"4785236,005","515413,3024",30
"4787151,676","510795,785",30
,,30
"4786244,009","511811,4107",30
,,30
"4785417,312","514362,0395",30
"4787351,155","510815,2022",30
"4787227,33","510994,7238",30
,,30
"4787337,073","510613,7673",30
,,30
"4786038,355","514555,7929",30
"4784046,584","492399,0334",30
"4784014,515","492634,9209",30
"4784580,736","492261,1726",30
"4784458,472","492300,3155",30
"4784438,43","491813,0408",30
"4784427,28","491739,22",30
"4784306,75","492228,02",30
"4787537,97","510621,5816",30
"4787311,75","510586,8303",30
"4787315,246","513642,075",30
"4787423,597","512476,8411",30
"4789229,673","510811,2839",30
"4787158,782","510903,867",30
"4788105,205","509674,0989",30
"4787510,489","510628,5078",30
"4787173,506","510892,3314",30
"4787565,754","512782,517",30
"4787251,329","510819,2804",30
"4787298,784","510619,335",30
"4786291,262","514898,7282",30
"4784987,397","514475,1517",30
"4786250,737","511843,3112",30
"4787421,386","512497,3731",30
"4787181,79","510890,654",30
,,30
"4786328,157","511898,0784",30
"4787527,856","510257,5208",30
"4787003,554","512055,2954",30
"4787027,05","513101,9152",30
"4785420,875","515128,5579",30
"4787568,899","510348,759",30
"4786300,821","512415,8868",30
"4786733,675","514537,7408",30
"4787578,313","512778,7985",30
"4787803,9","515316,2406",30
"4787380,454","515195,9579",30
"4786655,478","512921,524",30
"4786046,107","512627,1903",30
"4787482,284","510451,1638",30
,,30
"4786988,019","513107,2824",30
"4786814,132","512584,1204",30
"4785404,249","515112,7147",30
"4786157,109","512999,0301",30
"4786444,921","512991,5221",30
"4785385,016","514691,1758",30
"4786717,74","512235,0164",30
"4784725,15","514357,0151",30
,,30
"4787057,734","516621,3351",30
"4787193,718","513805,2187",30
,,30
"4786305,507","511617,8101",30
"4787527,104","510587,1805",30
"4786698,868","512998,8153",30
"4787761,748","510178,55",30
"4786265,74","511612,6028",30
"4786325,218","511426,7787",30
"4784809,784","514262,2181",30
"4786190,419","511786,0431",30
,,30
"4786244,018","511811,4137",30
"4786608,725","513050,5606",30
"4786598,125","512956,9254",30
,,30
,,30
"4788314,675","515887,6988",30
"4785152,61","514796,2222",30
"4786642,232","513474,212",30
"4787191,613","510720,1308",30
"4788064,811","509817,7563",30
"4786250,17","511863,2485",30
"4787050,426","512824,1624",30
,,30
"4786670,25","516738,9995",30
"4789489,749","511760,2971",30
"4786230,447","513884,0637",30
"4785895,747","513707,7861",30
"4786884,35","511203,7914",30
,,30
"4784869,564","514706,7489",30
"4785693,324","514556,4758",30
"4786210,462","513886,2532",30
"4785361,957","514707,5493",30
,,30
,,30
"4787133,804","511296,1297",30
"4786910,323","512182,0333",30
"4787454,884","510553,0326",30
"4787037,177","516193,7666",30
"4787272,38","515706,3724",30
"4785425,359","515117,0611",30
"4784858,221","514288,5139",30
"4786950,098","513581,3026",30
"4786631,482","513085,2573",30
"4786970,421","512199,2999",30
"4787367,625","515169,734",30
,,30
,,30
"4786506,668","513514,6619",30
"4786195,17","512834,9639",30
"4786187,876","512874,7307",30
"4787280,107","512053,5969",30
"4786224,349","511826,8654",30
"4787236,336","510731,1101",30
"4787249,83","515783,375",30
"4786910,197","512123,7698",30
"4787462,433","510559,534",30
"4787566,742","510349,4319",30
"4787160,162","510795,6122",30
"4785106,091","514542,8867",30
,,30
"4787112,262","512970,6791",30
"4787522,954","510460,8318",30
,,30
,,30
"4786189,217","512832,5646",30
"4786189,217","512832,5646",30
"4786087,521","512517,4879",30
"4787246,273","510812,26",30
,,30
"4785884,34","514731,7262",30
"4786953,715","512198,0625",30
,,30
"4788520,017","515379,6407",30
"4787865,731","510095,4914",30
"4787209,32","515244,9379",30
"4787273,569","515170,8395",30
"4786607,703","512606,9723",30
"4787137,23","511297,9943",30
"4787711,753","515282,9947",30
"4786139,776","513910,2477",30
"4787913,979","512750,6309",30
"4787453,505","512515,4546",30
"4786848,863","514976,5632",30
"4787479,98","510571,3314",30
"4787479,98","510571,3314",30
"4788405,151","515657,752",30
"4787285,518","515585,0642",30
"4786991,565","514603,2721",30
"4786237,952","511818,6916",30
"4787063,986","511907,2183",30
"4786349,732","512096,564",30
"4786715,542","512245,225",30
"4787412,735","511330,1551",30
"4787233,841","511256,8199",30
"4786067,54","512953,47",30
"4787992,043","513143,1996",30
"4786991,637","514602,5448",30
"4786641,273","513489,6",30
,,30
"4788444,404","515278,0621",30
"4786426,274","513086,5336",30
"4786205,641","513024,2253",30
"4785356,069","514697,2433",30
,,30
,,30
,,30
,,30
"4787006,028","512837,2821",30
"4787811,099","510140,2939",30
"4786521,069","512896,8324",30
"4786193,424","512846,4835",30
"4788009,974","509997,562",30
"4788006,414","509996,437",30
"4786673,9","510883,6381",30
,,30
,,30
"4786244,018","511811,4137",30
,,30
"4787215,987","515203,899",30
"4786553,569","517403,5131",30
"4787304,79","515904,0302",30
"4788516,392","515381,5919",30
"4786296,642","514140,4515",30
"4786244,009","511811,4107",30
"4787239,211","511247,2282",30
"4787300,888","510834,987",30
"4787485,597","510612,1243",30
"4786474,193","512239,5613",30
"4787243,608","510901,8528",30
"4786673,045","513334,9091",30
"4785986,492","514149,7009",30
"4786244,018","511811,4137",30
"4786673,9","510883,6381",30
"4786244,009","511811,4107",30
"4787587,259","510417,5904",30
"4785815,079","513940,1883",30
"4787308,299","510687,4766",30
,,30
"4787337,622","510490,6122",30
"4782461,609","513104,0243",30
"4786289,304","511307,2927",30
,,30
,,30
"4786638,644","513263,3202",30
"4786258,788","512345,1297",30
"4786244,009","511811,4107",30
"4786944,606","512076,302",30
"4786244,009","511811,4107",30
"4786661,308","511521,774",30
"4786244,009","511811,4107",30
"4786244,009","511811,4107",30
"4786232,955","511813,4793",30
"4786232,799","511766,7372",30
"4786219,575","511753,1931",30
,,30
,,30
,,30
"4784794,163","514572,0001",30
"4786864,639","514088,7015",30
"4786741,34","513985,0636",30
"4786938,898","512378,0116",30
"4788284,572","515869,3129",30
"4786944,606","512076,302",30
"4786809,375","511636,4106",30
"4786176,668","513934,52",30
"4785708,55","512183,5407",30
"4785770,74","512002,1881",30
"4785916,414","511895,6282",30
"4785937,236","511886,8784",30
"4786166,344","511832,4569",30
"4786122,932","511830,7899",30
"4786195,753","511769,6723",30
"4786084,605","511757,6665",30
"4786190,508","511748,7703",30
"4786257,445","511878,8425",30
"4786251,199","511865,1935",30
"4786251,199","511865,1935",30
"4788334,233","515536,6817",30
"4788334,233","515536,6817",30
"4787279,729","513117,2184",30
"4787279,729","513117,2184",30
"4786272,523","513154,8864",30
"4786272,523","513154,8864",30
"4788169,105","509442,3106",30
"4788169,105","509442,3106",30
"4786275,5","512128,09",30
"4785044,51","514531,44",30
"4786659,76","511949,95",30
"4786709,62","511988,22",30
"4786678,63","512268,17",30
"4787060,17","510784,83",30
"4792378,846","488444,6723",30
"4791950,608","489213,2325",30
"4789602,706","491255,7753",30
"4792402,48","488527,9854",30
"4789602,706","491255,7753",30
"4791950,608","489213,2325",30
"4784312,26","469228,8765",30
"4785652,885","470839,2468",30
"4785652,885","470839,2468",30
"4789602,706","491255,7753",30
"4783016,584","488741,8459",30
"4789602,706","491255,7753",30
"4793055,723","488462,9684",30
"4789602,706","491255,7753",30
"4789602,706","491255,7753",30
"4789602,706","491255,7753",30
"4792359,147","488976,727",30
"4789602,706","491255,7753",30
"4789602,706","491255,7753",30
"4793098,703","488639,7792",30
"4789602,706","491255,7753",30
"4789602,706","491255,7753",30
"4789602,706","491255,7753",30
"4789602,706","491255,7753",30
"4789096,538","490169,2701",30
"4792999,267","488407,5583",30
"4789673,979","488902,8332",30
"4793055,723","488462,9684",30
"4789602,706","491255,7753",30
"4789673,979","488902,8332",30
"4793055,723","488462,9684",30
"4789026,414","492018,0289",30
"4789166,312","490127,5531",30
"4789673,979","488902,8332",30
"4793055,723","488462,9684",30
"4789602,706","491255,7753",30
"4787867,984","491978,5153",30
"4787867,984","491978,5153",30
"4783016,584","488741,8459",30
"4789107,086","492046,7301",30
"4790568,282","491263,1956",30
"4788195,775","492000,3034",30
"4789602,706","491255,7753",30
"4789602,706","491255,7753",30
"4786545,546","469576,5563",30
"4788943,668","491894,4035",30
"4791950,608","489213,2325",30
"4789602,706","491255,7753",30
"4792061,579","488747,4675",30
"4789107,086","492046,7301",30
"4789602,706","491255,7753",30
"4792061,579","488747,4675",30
"4793098,703","488639,7792",30
"4793321,752","488894,4084",30
"4793118,267","488596,4653",30
"4789026,414","492018,0289",30
"4789602,706","491255,7753",30
"4790535,882","490163,3399",30
"4790535,882","490163,3399",30
"4789602,706","491255,7753",30
"4793055,723","488462,9684",30
,,30
"4790801,49","489782,89",30
0,0,30
"4795457,415","515531,9167",30
"4794803,52","515363,8641",30
,,30
"4798117,403","515677,0398",30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
"4797394,568","514711,6143",30
"4795467,15","515384,5259",30
,,30
"4795631,414","515658,7361",30
"4796941,415","513550,387",30
"4795288,68","515533,2377",30
"4795016,881","516011,2464",30
,,30
,,30
"4797602,13","499542,36",30
,,30
,,30
,,30
,,30
,,30
"4782894,465","530819,4682",30
"4782796,371","530982,0595",30
"4781931,377","530841,5187",30
"4781933,826","530846,4898",30
"4782165,329","530775,2763",30
"4782413,74","531644,305",30
"4782466,225","531522,2947",30
"4781939,922","530847,3626",30
"4781740,379","531004,7434",30
"4782494,598","531608,0762",30
"4783567,027","530617,3858",30
"4799038,739","509163,1964",30
"4800835,45","510206,2352",30
"4799033,284","509156,4837",30
"4801955,711","510040,8384",30
"4802143,922","510354,64",30
"4801843,9","509245,1666",30
"4802903,624","508455,5074",30
"4801140,609","510520,6541",30
"4801126,578","510365,7614",30
"4804263,071","506737,0643",30
"4800419,269","509980,8012",30
"4800466,46","509951,1698",30
"4802691,336","506366,8896",30
"4800587,353","508928,2294",30
"4802838,332","509225,4551",30
"4800587,353","508928,2294",30
"4800223,989","509123,7681",30
"4803015,787","508397,6842",30
"4801332,064","506981,72",30
"4799651,648","508960,9227",30
"4801017,288","507492,6589",30
"4802887,957","509042,8656",30
"4800830,268","510216,676",30
"4800850,823","510625,2695",30
"4802508,165","510549,1118",30
"4800704,555","510495,9538",30
"4801372,661","510306,8392",30
"4801370,177","510305,1253",30
"4799284,191","509575,4962",30
"4801103,284","506813,5669",30
,,30
"4802074,725","507204,8246",30
"4800810,783","510209,7501",30
"4801130,492","506879,7705",30
"4801305,51","510342,4257",30
"4801092,356","509300,4009",30
"4801298,287","506991,3238",30
"4800891,406","510932,9766",30
"4799816,898","509484,9315",30
"4800184,625","509480,3159",30
"4801178,874","509631,1102",30
"4799019,386","509282,3252",30
"4801972,814","510141,4905",30
"4801171,117","511141,2394",30
"4800558,956","509787,5769",30
"4803405,652","506626,4384",30
"4798430,947","509232,6268",30
"4802740,848","506243,9961",30
"4800935,07","510063,5027",30
"4801067,817","509091,7822",30
"4800919,991","510330,4325",30
"4802105,932","509311,3071",30
"4800849,484","510720,9072",30
"4799810,99","509518,8581",30
,,30
,,30
,,30
"4802585,185","506472,1768",30
"4802742,511","509208,0901",30
"4803966,515","506415,2661",30
"4800658,444","508308,565",30
"4801757,406","509177,3344",30
"4801705,7","509283,4596",30
"4798715,756","508752,4454",30
"4800126,379","508965,1669",30
"4801850,78","509559,5846",30
"4800714,45","509394,3181",30
"4802792,42","508420,2601",30
"4800742,799","509402,8065",30
"4801442,508","510416,1334",30
"4798970,733","509095,9534",30
"4801242,331","510527,503",30
"4798425,317","509236,7007",30
"4802206,066","507433,6845",30
"4798704,594","508747,1291",30
"4802998,074","509124,8529",30
"4800660,185","510090,8644",30
"4801587,838","508391,2815",30
"4802127,27","507636,797",30
"4800860,303","510187,5514",30
"4801587,838","508391,2815",30
"4800970,98","506873,241",30
"4800970,98","506873,241",30
"4802613,419","526551,6821",30
"4799876,766","527903,8922",30
"4800119,605","528356,4031",30
,,30
,,30
"4803985,275","526078,6197",30
"4799745,679","528286,8827",30
"4799592,021","528149,2188",30
"4804561,397","525707,7595",30
"4800464,319","528383,5814",30
"4800830,702","527046,2244",30
"4799813,134","527975,5128",30
"4801663,921","529147,4772",30
"4800060,548","528228,2281",30
"4800652,712","528740,7125",30
"4801046,655","526993,8998",30
"4799493,242","528320,6789",30
"4799890,399","528745,8668",30
"4799242,385","527752,7781",30
"4799825,275","528398,0183",30
"4803238,852","526314,3365",30
"4799997,347","528358,054",30
"4799443,983","528017,604",30
"4799955,405","528239,2106",30
"4799955,405","528239,2106",30
"4800045,386","528031,8882",30
"4800048,688","528038,8308",30
"4800720,591","527759,6237",30
"4799853,303","527909,094",30
"4799723,841","528203,8342",30
"4799723,841","528203,8342",30
"4799226,928","528049,4095",30
"4800539,525","527855,0627",30
"4802502,352","526539,2444",30
,,30
"4802148,291","527254,6278",30
"4802148,291","527254,6278",30
"4802148,291","527254,6278",30
"4802148,291","527254,6278",30
"4799988,013","528133,8387",30
"4799580,097","528294,8595",30
"4799788,402","528467,3882",30
"4802643,242","526615,5861",30
"4799581,173","528295,2309",30
"4799419,092","528229,6004",30
"4799329,465","527880,0877",30
"4799724,354","528069,3061",30
"4800625,76","527766,53",30
"4795936,799","525680,171",30
"4796099,768","525900,3452",30
"4794954,764","526540,7938",30
"4795899,927","525783,9931",30
"4797068,796","526301,9472",30
"4795456,742","526273,4189",30
"4795360,998","524957,3407",30
"4794255,293","525004,3324",30
"4796086,493","526129,7431",30
"4796077,35","526481,1529",30
"4796384,522","526736,7333",30
"4795834,775","525947,018",30
"4794285,52","525444,2789",30
"4795820,875","525528,7133",30
"4795759,054","524321,5756",30
"4794659,189","525630,8985",30
"4796026,634","525659,3413",30
"4797024,682","500191,1525",30
"4796775,984","502107,0917",30
"4797087,854","500664,8049",30
"4797192,556","499690,1122",30
"4798307,167","501876,6182",30
"4797701,934","500615,8703",30
"4797484,085","500550,9796",30
"4797818,769","501454,9358",30
"4797689,176","502660,8745",30
"4795736,572","526080,533",30
"4795773,214","525966,0788",30
"4795391,108","526013,0889",30
"4796610,513","526665,4636",30
"4796287,079","526066,0315",30
"4796357,663","526543,625",30
"4796400,15","526522,4065",30
"4796318,204","526372,4058",30
"4795225,645","524576,0948",30
"4795901,025","525856,5822",30
"4795240,141","524531,5622",30
"4795473,613","525364,6955",30
"4796554,194","525838,9815",30
"4795675,858","526008,0625",30
"4796297,755","526413,8184",30
"4795436,082","526012,9786",30
"4795822,747","525827,1404",30
"4796846,642","526086,0195",30
"4796610,513","526665,4636",30
"4796246,012","525914,4968",30
"4795276,31","525004,64",30
"4798848,172","499383,3189",30
"4798925,732","499944,4185",30
"4798518,968","499340,8046",30
"4798939,115","499934,2215",30
"4799916,547","498865,84",30
"4798518,968","499340,8046",30
"4797636,699","499142,0562",30
"4801866,054","498453,8338",30
"4801581,674","498563,8672",30
"4798901,597","499476,7929",30
"4802532,544","498174,0881",30
"4799260,261","500856,2871",30
"4800057,891","499519,0983",30
"4797605,066","499177,3112",30
"4799114,419","499237,9704",30
"4802532,544","498174,0881",30
"4789478,183","504369,6532",30
"4800322,613","499644,0828",30
"4799343,594","499981,7648",30
"4800386,538","499661,1776",30
"4801877,895","500139,4319",30
"4799613,879","500117,711",30
"4799014,534","499460,9955",30
"4800642,861","498855,119",30
"4797052,515","498887,73",30
"4799007,325","499645,8942",30
"4800495,17","498759,4677",30
"4801114,54","498296,22",30
"4799555,567","500044,7399",30
"4797502,911","498890,1633",30
"4800118,67","499412,4329",30
"4799081,936","499934,2959",30
"4801799,886","499219,1675",30
"4798956,214","499494,8892",30
"4801873,912","498869,0689",30
"4801893,406","498699,4192",30
"4802532,544","498174,0881",30
"4799808,451","499400,9945",30
"4800420,966","499245,3301",30
"4800059,264","498824,1585",30
"4799971,595","499564,2751",30
"4798965,737","499038,9087",30
"4800534,857","498614,3589",30
"4801144,263","498823,8285",30
"4798741,009","498546,1278",30
"4799558,832","500046,3284",30
"4800801,096","499080,3274",30
"4800162,647","498832,5968",30
"4798585,289","499711,5729",30
"4801733,953","497939,8496",30
"4800149,393","499368,5344",30
"4798555,936","499271,9699",30
